teste,5,10,15,20,25,30,35,40,45,50,55,60
testePsycho36.csv,3,5,5,5,5,5,5,5,5,5,3,5
testePsycho38.csv,5,5,5,5,2,2,5,5,3,5,2,5
testePsycho31.csv,3,5,5,5,5,5,5,5,3,5,5,5
testePsycho1.csv,3,5,5,5,2,2,5,5,2,1,5,5
testePsycho50.csv,2,5,5,5,2,2,5,5,2,2,2,5
testePsycho40.csv,5,5,5,5,3,5,5,5,5,5,5,5
testePsycho2.csv,3,3,5,5,2,2,5,5,2,5,5,5
testePsycho28.csv,1,3,5,5,5,5,5,5,5,5,5,5
testePsycho16.csv,1,5,2,2,3,5,1,4,5,5,5,1
testePsycho42.csv,3,5,4,5,5,5,5,5,5,5,5,5
testePsycho18.csv,5,5,5,5,5,1,5,5,5,5,5,5
testePsycho13.csv,2,5,5,5,2,2,5,5,2,5,2,5
testePsycho30.csv,3,5,5,5,5,5,5,5,5,5,3,5
testePsycho27.csv,2,5,5,5,5,2,5,5,2,5,2,5
testePsycho17.csv,3,5,5,5,3,3,5,5,3,2,3,5
testePsycho41.csv,3,5,5,5,3,3,5,5,3,2,2,5
testePsycho5.csv,2,4,4,4,2,2,5,4,2,2,2,4
testePsycho35.csv,2,5,5,5,5,2,5,5,2,5,5,5
testePsycho47.csv,5,3,5,5,5,2,5,5,5,5,3,5
testePsycho23.csv,3,4,4,5,2,3,5,5,2,2,5,4
testePsycho33.csv,3,5,5,5,3,3,5,5,3,5,2,5
testePsycho19.csv,5,5,5,5,3,3,5,5,5,1,5,5
testePsycho11.csv,3,5,5,5,2,3,5,5,2,1,2,5
testePsycho48.csv,3,3,5,5,5,3,5,5,3,5,5,5
testePsycho20.csv,2,5,5,5,5,5,5,5,5,5,5,5
testePsycho39.csv,2,5,5,5,2,2,5,5,2,2,3,5
testePsycho32.csv,5,5,5,5,5,5,5,5,5,5,5,5
testePsycho6.csv,3,4,5,5,5,5,5,5,5,5,5,5
testePsycho29.csv,1,5,5,5,5,3,5,5,5,5,5,5
testePsycho34.csv,5,5,5,5,5,5,5,5,2,1,5,5
testePsycho4.csv,2,5,5,5,2,2,5,5,2,2,2,5
testePsycho10.csv,3,5,5,5,3,5,5,5,2,5,5,5
testePsycho7.csv,3,5,5,5,5,5,5,5,3,5,5,5
testePsycho3.csv,1,5,5,5,5,5,5,5,5,5,5,5
testePsycho15.csv,3,5,5,5,3,5,5,5,2,1,5,5
testePsycho12.csv,2,4,5,4,2,2,5,5,5,2,2,5
testePsycho43.csv,5,5,5,5,5,5,5,5,2,5,5,4
testePsycho49.csv,2,5,5,5,5,2,5,5,2,5,2,5
testePsycho37.csv,2,5,5,5,1,2,5,5,2,2,5,5
testePsycho24.csv,3,5,5,5,5,5,5,5,5,5,5,5
testePsycho46.csv,3,4,5,5,2,3,5,5,3,5,3,5
testePsycho45.csv,5,5,5,5,5,5,5,5,5,5,5,5
testePsycho8.csv,3,5,5,5,5,5,5,5,5,5,5,5
testePsycho14.csv,5,5,5,5,2,5,5,5,2,5,5,5
testePsycho44.csv,3,5,5,3,3,3,5,5,2,3,3,5
testePsycho22.csv,3,5,5,5,2,2,5,5,2,1,2,5
testePsycho21.csv,1,5,5,5,5,5,5,5,5,5,2,5
testePsycho26.csv,3,5,4,5,5,5,5,5,5,5,5,4
testePsycho25.csv,1,5,5,5,5,5,5,5,5,5,5,5
testePsycho9.csv,3,5,5,5,5,5,5,5,5,1,5,5
