teste,3,8,13,18,23,28,33,38,43,48,53,58
testePsycho36.csv,2,2,5,4,5,2,3,5,5,5,5,2
testePsycho38.csv,2,2,5,4,2,2,4,5,5,2,5,2
testePsycho31.csv,3,3,5,4,2,3,4,5,5,5,5,5
testePsycho1.csv,2,3,5,4,2,2,4,5,5,2,5,2
testePsycho50.csv,2,2,5,4,2,2,4,5,5,2,5,2
testePsycho40.csv,2,2,5,5,2,2,5,5,5,5,5,5
testePsycho2.csv,2,3,5,5,2,2,4,5,5,2,5,2
testePsycho28.csv,2,2,5,5,3,2,3,5,5,5,5,2
testePsycho16.csv,3,4,3,4,3,3,3,3,4,3,3,4
testePsycho42.csv,2,5,5,4,5,2,4,5,5,5,5,5
testePsycho18.csv,2,2,5,5,5,2,5,5,5,5,5,2
testePsycho13.csv,2,3,4,5,2,2,5,5,5,2,5,2
testePsycho30.csv,2,2,5,5,5,2,4,5,5,2,5,2
testePsycho27.csv,3,2,4,5,2,2,5,5,5,2,5,3
testePsycho17.csv,3,2,5,3,3,2,5,5,5,2,5,3
testePsycho41.csv,2,2,5,5,3,2,4,5,5,2,3,2
testePsycho5.csv,2,2,4,4,2,3,4,4,5,2,4,2
testePsycho35.csv,2,2,4,4,2,2,4,5,5,2,5,2
testePsycho47.csv,2,5,5,5,3,2,4,5,5,2,5,5
testePsycho23.csv,2,3,5,4,2,3,4,4,4,2,5,2
testePsycho33.csv,2,3,5,4,2,3,4,5,5,2,5,3
testePsycho19.csv,2,2,5,5,5,2,5,5,5,2,5,2
testePsycho11.csv,2,2,5,4,2,2,4,5,5,3,5,2
testePsycho48.csv,2,2,4,4,2,2,4,5,5,5,5,3
testePsycho20.csv,5,2,4,4,5,2,4,5,5,5,5,2
testePsycho39.csv,2,2,5,4,2,2,4,5,5,2,5,2
testePsycho32.csv,3,2,5,5,2,3,5,5,5,5,5,5
testePsycho6.csv,2,2,5,5,3,2,4,4,5,2,5,2
testePsycho29.csv,5,2,5,5,2,2,5,5,5,5,5,2
testePsycho34.csv,2,2,5,5,2,2,3,5,5,5,5,5
testePsycho4.csv,2,2,5,4,2,2,4,5,5,2,5,2
testePsycho10.csv,2,2,5,4,5,2,4,5,5,5,5,5
testePsycho7.csv,2,2,3,4,3,2,4,5,5,2,5,2
testePsycho3.csv,2,2,5,5,3,2,5,5,5,5,5,2
testePsycho15.csv,2,2,5,4,2,2,4,5,5,2,5,5
testePsycho12.csv,2,2,5,5,2,2,4,5,5,2,5,2
testePsycho43.csv,5,5,5,4,2,3,4,4,5,2,5,2
testePsycho49.csv,2,2,5,5,2,3,5,5,5,5,5,2
testePsycho37.csv,2,2,5,4,2,2,4,5,5,2,5,2
testePsycho24.csv,5,5,5,4,5,2,4,5,5,5,5,5
testePsycho46.csv,2,2,4,4,2,2,5,5,5,2,5,2
testePsycho45.csv,5,5,5,5,2,2,4,5,5,5,3,5
testePsycho8.csv,2,3,5,4,2,2,4,5,5,2,5,2
testePsycho14.csv,2,3,5,5,2,2,5,5,5,5,5,5
testePsycho44.csv,3,3,3,4,3,2,4,3,5,2,4,3
testePsycho22.csv,2,2,5,4,2,2,5,5,5,2,5,2
testePsycho21.csv,2,2,5,5,2,2,5,5,5,2,5,2
testePsycho26.csv,2,5,5,4,3,3,4,5,5,2,5,2
testePsycho25.csv,2,2,5,5,5,2,5,5,5,2,5,5
testePsycho9.csv,2,5,5,4,2,2,4,5,5,5,5,2
